,indexing,posSentScore,negSentScore,snowScore,title
1364,000001_2012-12-13_49,0,0,0.30095,多头慢慢抵抗吧，不见中阴不加仓，哈哈，阿呆
1365,000001_2012-12-13_50,0,0,0.00066,多头不敢回调，怕回调过后上不去，跑不掉，阿呆
1366,000001_2012-12-13_53,0,0,0.99203,快买业绩爆增即将启动股票000979.300301未来十
1367,000001_2012-12-13_55,0,0,0.23975,年尾春节钱紧，不宜追高！
1368,000001_2012-12-13_60,0,0,0.16872,5个月涨幅超过60％的稀有小金属002428云南锗业
1369,000001_2012-12-13_62,0,0,0.16779,全部烂了
1370,000001_2012-12-14_0,0,0,0.72581,002446的高管真牛
1371,000001_2012-12-14_1,0,0,0.8859,托起绩优小盘低价优值、唾弃大盘题材概念垃圾
1372,000001_2012-12-14_3,0,0,0.00047,平安银行假如反弹到17元立马启动增发平安集团要
1373,000001_2012-12-14_4,0,0,0.79879,谢谢主力，我终于解套赚钱了
1374,000001_2012-12-14_8,0,0,0.55021,高手已经画出了大盘后市推背图
1375,000001_2012-12-14_9,0,0,0.99292,ddd 26522654264826502661 .即将向上突破了
1376,000001_2012-12-14_11,0,0,0.69388,【【【泄密：超跌低价600303曙光股份==周一开盘
1377,000001_2012-12-14_12,0,0,0.03894,以前平安说15.45卖么，你们在干嘛？
1378,000001_2012-12-14_14,0,0,0.04758,今天有没有空头爆仓？
1379,000001_2012-12-14_19,0,0,0.2618,热烈祝贺兴业银行成为银行股第一绩优股股价超平
1380,000001_2012-12-14_27,0,0,0.03788,会不会公布增发（16.71），下周会不会直接搞到
1381,000001_2012-12-14_29,0,0,0.0794,空头李没听到60000是否卖出....大家交流一下
1382,000001_2012-12-14_30,0,0,0.24643,就升了到头 30分开始小心
1383,000001_2012-12-14_31,0,0,0.81801,涨的疸痛！
1384,000001_2012-12-14_33,0,0,0.56413,中国没有牛市，只有拉高出货和打压吸货，一样这
1385,000001_2012-12-14_34,0,0,0.66797,买股票.不分红.你买股票.干什么，你是傻逼呀？
1386,000001_2012-12-14_35,0,0,0.76837,601009涨停，002142涨停，601166涨停，000001涨
1387,000001_2012-12-14_36,0,0,0.57281,大阳线今天到达2132--2155的颈线位，反弹到位。
1388,000001_2012-12-14_39,0,0,0.40752,获利盘巨大，随时都有跳水可能，阿呆
1389,000001_2012-12-14_40,0,0,0.57281,大阳线今天到达2132--2155的颈线位，反弹到位。
1390,000001_2012-12-14_41,0,0,0.57281,大阳线今天到达2132--2155的颈线位，反弹到位。
1391,000001_2012-12-14_43,0,0,0.99338,宝钢严重超跌绩优蓝筹股，反弹第一目标股价回到
1392,000001_2012-12-14_45,0,0,0.96356,短期量能放于过大.000001深发展回调可能
1393,000001_2012-12-14_47,0,0,0.30672,多头十分过分，再涨我就清仓，哈哈，阿呆
1394,000001_2012-12-14_52,0,0,0.68632,今天的大盘会涨停吗
1395,000001_2012-12-14_54,0,0,0.8586,1949成历史大底了。
1396,000001_2012-12-14_56,0,0,0.18779,涨停尾盘有望达到200只
1397,000001_2012-12-14_57,0,0,0.01255,●●放了巨量，看来不清仓是不行了！！！！！
1398,000001_2012-12-14_59,0,0,0.54235,期指想扭转空头思维，是一个陷阱，继续看空，阿
1399,000001_2012-12-14_60,0,0,0.66434,主力新动向：让第三根年线翻红。
1400,000001_2012-12-14_61,0,0,0.26127,银行股拉高，大盘下周极度危险，预示着要暴跌1
1401,000001_2012-12-14_62,0,0,0.12085,券商股发疯，死的更快，哈哈，阿呆
1402,000001_2012-12-14_63,0,0,0.99946,机会就在你面前，命运就在你手中！
1403,000001_2012-12-14_68,0,0,0.02479,2到顶!利好出尽房地产银行水泥etf回调下周股
1404,000001_2012-12-14_71,0,0,0.99797,牛市不言顶..番10倍牛股首选次新蓝601608中信重
1405,000001_2012-12-14_72,0,0,0.79371,有钱的可以进了现在是大涨前的走法
1406,000001_2012-12-14_74,0,0,0.03562,这个垃圾被兴业越抛越远，没见过搞收购搞成这么
1407,000001_2012-12-14_75,0,0,0.67342,下午要大跳水，亲们快跑吧
1408,000001_2012-12-14_77,0,0,0.26815,510020  ETF 价格 暴涨一元多 价格估计错了
1409,000001_2012-12-14_78,0,0,0.71716,大盘股一次绝佳逃跑机会，散户好好珍惜，哈哈，
1410,000001_2012-12-14_81,0,0,0.01681,本轮领涨龙头银行股是北京银行
1411,000001_2012-12-14_82,0,0,0.81084,大盘疯了，涨得那么快！
1412,000001_2012-12-14_83,0,0,0.98653,好股话你知：买入600666西南药业（私募重仓），
1413,000001_2012-12-14_84,0,0,0.96158,又一房地产新星即将爆发！看看600748，600684，
1414,000001_2012-12-14_87,0,0,0.18004,股猴：开盘涨随后跌
1415,000001_2012-12-14_89,0,0,0.57035,即将疯狂上涨的优质低估价值股 002440
1416,000001_2012-12-14_90,0,0,0.61633,调整不到位，怎么上去怎么下来，坚决跑，阿呆
1417,000001_2012-12-14_91,0,0,0.76993,回调不充分，主力高位利好折腾出货，逢高跑，阿
1418,000001_2012-12-14_92,0,0,0.28832,福成五丰、涨停的三大理由一、此股在河北天津北
1419,000001_2012-12-14_94,0,0,0.66797,你买股票.不分红.你买股票.干什么，你是傻逼呀
1420,000001_2012-12-14_96,0,0,0.85785,做空中资银行的凶手抓到了， “老虎亚洲”涉内
1421,000001_2012-12-14_101,0,0,0.63179,大大利好
1422,000001_2012-12-14_104,0,0,0.90683,大盘“疯涨” 基金借反弹减仓 主力开始大抛！  
1423,000001_2012-12-14_105,0,0,0.65055,看SST天海:19日复牌5个涨停板后.再开盘[无涨跌
1424,000001_2012-12-14_107,0,0,0.50556,做好大盘下周一恐怖暴跌50点的一切准备44444444
1425,000001_2012-12-14_111,0,0,0.8859,托起绩优小盘低价优值、唾弃大盘题材概念垃圾
1426,000001_2012-12-14_112,0,0,0.10498,银行股短期涨幅已大，主力为已到、需要休息调整
1427,000001_2012-12-14_114,0,0,0.98997,复权价最高100-2500之间股票为本轮反弹主流涨停
1428,000001_2012-12-14_115,0,0,0.99034,牛市不言顶..番10倍牛股首选次新蓝筹股601608中
1429,000001_2012-12-14_116,0,0,0.31246,------------- 会开完了，没什么特别利好 -----
1430,000001_2012-12-14_122,0,0,0.08215,谁买大盘股傻呀! 坚决远离银行==== 调仓换小盘
1431,000001_2012-12-14_123,0,0,0.42748,机构出逃手法：先诱多再狂杀===走要坚决你一冲
1432,000001_2012-12-14_124,0,0,0.95074,大盘股脉冲行情 回落套人 ＜小盘低价绩优股逢低
1433,000001_2012-12-14_125,0,0,0.86647,疯涨” 基金借反弹减仓 主力开始大抛！ 离场。
1434,000001_2012-12-14_128,0,0,0.82005,股龙再“预判”大盘将以中，小阳继续强劲反弹三
1435,000001_2012-12-14_130,0,0,0.66123,巴曙松：2013年中国银行业需警惕表外风险传到表
1436,000001_2012-12-14_132,0,0,0.19784,又有新股开始“上会”了！
1437,000001_2012-12-14_133,0,0,0.44364,注意：今年银行业坏账创出新高，银行股将暴跌！
1438,000001_2012-12-14_134,0,0,0.81084,反弹继续.2250是强大阻力！！！！
1439,000001_2012-12-14_136,0,0,0.5,利好
1440,000001_2012-12-17_0,0,0,0.93434,▲▲从各个角度看都是阶段的高点了，清仓为上哦
1441,000001_2012-12-17_1,0,0,0.99935,欧美金融危机不结束，银行股没行情
1442,000001_2012-12-17_3,0,0,0.607,狂赚秘诀：就是果断买入热门涨停股！要胆大心细
1443,000001_2012-12-17_6,0,0,0.96543,拉高出货 别掉以轻心.大抛！套人行情开始！拉逃
1444,000001_2012-12-17_9,0,0,0.47202,反弹已经结束，你们信吗？
1445,000001_2012-12-17_10,0,0,0.04369,感觉四大银行会重复2006年12月一个月涨50％的走
1446,000001_2012-12-17_11,0,0,0.99031,大盘仍在上涨，而上涨中却出现放量滞涨=滞涨-准
1447,000001_2012-12-17_13,0,0,0.28133,筑顶回调==逢高坚决逃跑，往里冲，准备吃套
1448,000001_2012-12-17_15,0,0,0.99024,反弹近尾声落袋为安，保住成果！机构拉升诱多
1449,000001_2012-12-17_16,0,0,0.878,大盘股诱多--小盘股诱空，卖大盘股==买低价小盘
1450,000001_2012-12-17_18,0,0,0.3459,大盘股拉旗杆，然后慢慢出货下跌，坚决逃跑
1451,000001_2012-12-17_19,0,0,0.01673,今天不回明天大回   拉高出货  走上策 别掉以轻
1452,000001_2012-12-17_20,0,0,0.31521,抛！套人行情开始！！！拉高出货逃跑哎呀呀
1453,000001_2012-12-17_22,0,0,0.66797,买股票.不分红.你买股票.干什么，你是傻逼呀？
1454,000001_2012-12-17_24,0,0,0.72727,大盘股脉冲行情减仓为上！赚钱的朋友可趁机溜了
1455,000001_2012-12-17_26,0,0,0.29777,主力开始大抛！套人行情开始！！！拉高出货逃跑
1456,000001_2012-12-17_28,0,0,0.93922,新城镇概念新龙头
1457,000001_2012-12-17_29,0,0,0.25581,拉升
1458,000001_2012-12-17_30,0,0,0.82421,王亚伟：银行面临成本提高利润下降局面
1459,000001_2012-12-17_31,0,0,0.91434,大盘放量滞涨，有回抽半年线整固的可能，港股也
1460,000001_2012-12-17_36,0,0,0.47745,15.42元主力成本区..向上阻力较大.受圧月线bbl.
1461,000001_2012-12-17_46,0,0,0.97685,主力熊市高举高打，头脑不好，等待深套，阿呆
1462,000001_2012-12-17_49,0,0,0.10134,盘中的主动性大抛单全是平安保险的关联帐户抛出
1463,000001_2012-12-17_50,0,0,0.95751,房地产新星600622即将爆发！看看600748，600684
1464,000001_2012-12-17_54,0,0,0.05661,银行里的垃圾
1465,000001_2012-12-17_55,0,0,0.41597,PTA期货大涨该炒哪家公司
1466,000001_2012-12-17_56,0,0,0.49709,拉高出货
1467,000001_2012-12-17_57,0,0,0.4497,黑牡丹600510变盘前兆随时出现长阳上涨
1468,000001_2012-12-18_1,0,0,0.16832,平安银行，前期大涨之后有望惯性上涨吗
1469,000001_2012-12-18_7,0,0,0.51356,巨力索具（002342）“饮酒”不板，暗藏重大阴谋
1470,000001_2012-12-18_11,0,0,0.86987,惯性冲顶，阶段的高点了，清仓为上哦快跑！
1471,000001_2012-12-18_13,0,0,0.50917,专家言：平安银行越涨越没有跟风盘，跳水很快注
1472,000001_2012-12-18_15,0,0,0.86987,惯性冲顶，阶段的高点了，清仓为上哦快跑！
1473,000001_2012-12-18_18,0,0,0.55045,再跌 ＞＞大盘股脉冲行情 呀!回落，套人 远离银
1474,000001_2012-12-18_20,0,0,0.6802,先诱多再狂杀===走要坚决你一冲动，就被套。
1475,000001_2012-12-18_21,0,0,0.83208,四川长虹是股市领跌羊，带领大盘再破2千点！
1476,000001_2012-12-18_26,0,0,0.5194,疯狂地买买买买啊!!!!!!!!!!!!!!!!!!!!!!!!!!!!
1477,000001_2012-12-18_27,0,0,0.99292,ddd 26522654264826502661 .即将向上突破了
1478,000001_2012-12-18_31,0,0,0.10565,赤裸裸的放量拉高出货！骗散户，套的就是妄想抛
1479,000001_2012-12-18_32,0,0,0.39616,主动回调到2100点，整固，这里会形成金叉，对行
1480,000001_2012-12-18_33,0,0,0.98731,今天追高的爽了吧，主动回调大盘会更牛，否则，
1481,000001_2012-12-18_35,0,0,0.62359,最后进场的机会！！
1482,000001_2012-12-18_37,0,0,0.42923,请大家注意高台跳水，风险进一步加大，量力而行
1483,000001_2012-12-18_45,0,0,0.43179,就算股指创新高有用吗，大多数股票不跟随，期指
1484,000001_2012-12-18_47,0,0,0.70794,1即将拉升暴涨的价值严重低估的上海城镇建设房
1485,000001_2012-12-18_48,0,0,0.00483,●●看地产股的调整就知道明后天该银行股调整了
1486,000001_2012-12-18_49,0,0,0.1235,破净的银行股票不多了大家快买平安银行啊
1487,000001_2012-12-18_54,0,0,0.93644,从各个角度看都是阶段的高点了，清仓为上哦快跑
1488,000001_2012-12-18_56,0,0,0.97671,股指期货交割日通天帝国是一把神秘的割肉刀大
1489,000001_2012-12-18_58,0,0,0.95499,不回调的股市长不高，不给大部分人买入机会
1490,000001_2012-12-18_59,0,0,0.70794,1即将拉升暴涨的价值严重低估的上海城镇建设房
1491,000001_2012-12-18_61,0,0,0.44768,期指多头只能改变小趋势，改变不了大趋势，跌，
1492,000001_2012-12-18_62,0,0,0.57495,股市上涨必须解决的四个问题
1493,000001_2012-12-18_64,0,0,0.5,跳水了
1494,000001_2012-12-18_66,0,0,0.625,牛
1495,000001_2012-12-18_67,0,0,2e-05,多头今年为什么炒作失败，就是炒作了券商垃圾股
1496,000001_2012-12-18_70,0,0,0.43161,多头吃了一大堆大盘垃圾股，慢慢消化吧，阿呆
1497,000001_2012-12-18_73,0,0,0.75676,银行利空！中央要降低实体经济融资成本！意味仍
1498,000001_2012-12-18_80,0,0,0.75,洗盘完成
1499,000001_2012-12-18_81,0,0,0.92615,沪指回调序幕将拉开，慢慢下跌，抛！套人行情开
1500,000001_2012-12-18_85,0,0,0.03929,1788光大证券超大单 毫无遮掩 强势吸筹
1501,000001_2012-12-18_88,0,0,0.34794,巨量不会久，当心买高被套，大盘也就如此，还有
1502,000001_2012-12-18_90,0,0,0.12792,●●不清仓的可真是太傻了
1503,000001_2012-12-18_91,0,0,0.16388,多头不死.谷底不到！！！！！！！！
1504,000001_2012-12-18_92,0,0,0.94392,▲▲各指标均显示大笔小笔的抛盘来自主力
1505,000001_2012-12-18_93,0,0,0.11203,沪指百点回调序幕将拉开，等待，哈哈，阿呆
1506,000001_2012-12-18_97,0,0,0.61393,快抛出！把骗子留在山顶上，我们过年去！
1507,000001_2012-12-18_98,0,0,0.72349,快跑！
1508,000001_2012-12-18_101,0,0,0.93138,快买业绩爆增即将启动股票000979.300301.300245
1509,000001_2012-12-19_0,0,0,0.12814,2只银行股票，赚16％，清仓了
1510,000001_2012-12-19_1,0,0,0.00557,多家保险机构踏空89点暴涨 平安持续增仓冲动不
1511,000001_2012-12-19_6,0,0,0.42226,银行股中龙头是流通盘最小，价格最低的是南京银
1512,000001_2012-12-19_16,0,0,0.6245,大盘最近两天将暴跌
1513,000001_2012-12-19_17,0,0,0.29859,银行反弹领头羊是民生银：民生－北京－兴业－华
1514,000001_2012-12-19_21,0,0,0.01759,●三岁孩子都知道清仓，俺也清仓了，12元年底再
1515,000001_2012-12-19_22,0,0,0.10953,买银行股就要买最强的，存钱也是如此顺利出货，
1516,000001_2012-12-19_23,0,0,0.29859,银行反弹领头羊是民生银：民生－北京－兴业－华
1517,000001_2012-12-19_24,0,0,0.48836,统计2012年12月17日上证指数流出761.88 亿，201
1518,000001_2012-12-19_25,0,0,0.35371,能量萎缩上涨无力!
1519,000001_2012-12-19_26,0,0,0.56345,量缩下来了，调整少不了
1520,000001_2012-12-19_27,0,0,0.04563,出货出货，上涨已乏 ， 卖赶快撤。己显疲态，明
1521,000001_2012-12-19_28,0,0,0.10646,平安银行生意难做CCTV晚新闻联播后用股民的钱卖
1522,000001_2012-12-19_29,0,0,0.74773,买银行股票的就是当年
1523,000001_2012-12-19_31,0,0,0.97793,明天就是暴跌百点开始操纵指数，股民们清仓离场
1524,000001_2012-12-19_32,0,0,0.73204,短线多头苟延残喘，看热闹，哈哈，阿呆
1525,000001_2012-12-19_34,0,0,0.19325,无量上涨都是虚的，下面很空，，，
1526,000001_2012-12-19_35,0,0,0.02009,出货出货，上涨已乏 ，风险越来越大 卖赶快撤。
1527,000001_2012-12-19_36,0,0,0.29358,出货，坚决不接飞刀！明天就是暴跌百点开始
1528,000001_2012-12-19_38,0,0,0.17483,QFII大宗交易卖出2.4亿元工行 信号不容忽视
1529,000001_2012-12-19_39,0,0,0.05385,▲企图在银行与地产股中做空的势力必将完败!
1530,000001_2012-12-19_40,0,0,0.37107,▋▋▋▋▋▋▋▋今天肯定暴跌收大阴线▋▋▋▋
1531,000001_2012-12-19_41,0,0,0.66487,可能拉升翻倍的严重低估的大上海卫星城镇建设好
1532,000001_2012-12-19_42,0,0,0.37107,▋▋▋▋▋▋▋▋今天肯定暴跌收大阴线▋▋▋▋
1533,000001_2012-12-19_43,0,0,0.11271,███城镇化13年龙头600665起飞买必赚 ███
1534,000001_2012-12-19_44,0,0,0.04561,上涨已乏 风险越来越大 卖庄家出货，坚决不接飞
1535,000001_2012-12-19_46,0,0,0.29358,出货，坚决不接飞刀！明天就是暴跌百点开始
1536,000001_2012-12-19_47,0,0,0.5,砸跌开始了
1537,000001_2012-12-19_48,0,0,0.03115,大盘开始拉升。。上涨20点
1538,000001_2012-12-19_50,0,0,0.14381,庄家已出货，坚决不接飞刀！明天就是暴跌百点开
1539,000001_2012-12-19_51,0,0,0.47377,久盘必跌
1540,000001_2012-12-19_52,0,0,0.72205,大盘己显疲态，明后有大调整出现。
1541,000001_2012-12-19_53,0,0,0.3415,庄家已出货，坚决不接飞刀！往里冲，准吃套
1542,000001_2012-12-19_55,0,0,0.84246,顶，阶段的高点了，清仓为上哦快跑！空头了，
1543,000001_2012-12-19_56,0,0,0.02009,出货出货，上涨已乏 ，风险越来越大 卖赶快撤。
1544,000001_2012-12-19_58,0,0,0.61079,建议公司融资加增发把海外的金矿装进来600766
1545,000001_2012-12-19_59,0,0,0.90542,基金，机构，都是猪让国外来抄底，真是情何以堪
1546,000001_2012-12-19_62,0,0,0.67476,▋▋▋▋▋▋▋▋今天肯定暴跌!!!!!▋▋▋▋▋
1547,000001_2012-12-19_63,0,0,0.67476,▋▋▋▋▋▋▋▋今天肯定暴跌!!!!!▋▋▋▋▋
1548,000001_2012-12-19_64,0,0,0.67476,▋▋▋▋▋▋▋▋今天肯定暴跌!!!!!▋▋▋▋▋
1549,000001_2012-12-19_65,0,0,0.91998,全球金融危机没结束，银行股没戏。
1550,000001_2012-12-19_66,0,0,0.78868,有股指期货做空机构大小非融资融券聪明散户
1551,000001_2012-12-19_67,0,0,0.29771,▋▋▋▋▋▋000001开始暴跌崩盘啦1分钟内立即
1552,000001_2012-12-19_68,0,0,0.29771,▋▋▋▋▋▋000001开始暴跌崩盘啦1分钟内立即
1553,000001_2012-12-19_69,0,0,0.28102,周五之前都是洗盘蓄势周五银行股暴涨打爆期指
